Código;Descricao;;;;;;
90330510;LUPRON DEPOT;;;;;;
90330528;LUPRON DEPOT;;;;;;
90330536;LUPRON DEPOT;;;;;;
90330544;LUPRON DEPOT;;;;;;
90330552;CALCIJEX;;;;;;
90330560;NORVIR;;;;;;
90330579;NORVIR;;;;;;
90330587;HUMIRA;;;;;;
90330595;HUMIRA;;;;;;
90330609;KALETRA;;;;;;
90330617;KALETRA;;;;;;
90330625;KALETRA;;;;;;
90330633;KALETRA;;;;;;
90330641;HUMIRA;;;;;;
90330650;CANDESARTANA CILEXETILA + HIDROCLOROTIAZIDA;;;;;;
90330676;CANDESARTANA CILEXETILA + HIDROCLOROTIAZIDA;;;;;;
90330692;CANDESARTANA CILEXETILA + HIDROCLOROTIAZIDA;;;;;;
90330706;CANDESARTANA CILEXETILA + HIDROCLOROTIAZIDA;;;;;;
90330714;CLORIDRATO DE PROPAFENONA;;;;;;
90330722;CLORIDRATO DE PROPAFENONA;;;;;;
90330730;CLORIDRATO DE PROPAFENONA;;;;;;
90330749;CLORIDRATO DE PROPAFENONA;;;;;;
90330757;CLORIDRATO DE PROPAFENONA;;;;;;
90330765;CLORIDRATO DE PROPAFENONA;;;;;;
90330773;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330781;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330790;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330803;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330811;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330820;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330838;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330846;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330854;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330862;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330870;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330889;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330897;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330900;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330919;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330927;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330935;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330943;CLORIDRATO DE CICLOBENZAPRINA;;;;;;
90330951;IRBESARTANA+HIDROCLOROTIAZIDA;;;;;;
90330960;IRBESARTANA+HIDROCLOROTIAZIDA;;;;;;
90330978;IRBESARTANA+HIDROCLOROTIAZIDA;;;;;;
90330986;IRBESARTANA+HIDROCLOROTIAZIDA;;;;;;
90330994;IRBESARTANA+HIDROCLOROTIAZIDA;;;;;;
90331001;IRBESARTANA+HIDROCLOROTIAZIDA;;;;;;
90331010;IRBESARTANA+HIDROCLOROTIAZIDA;;;;;;
90331028;IRBESARTANA+HIDROCLOROTIAZIDA;;;;;;
90331036;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;;;;;;
90331044;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;;;;;;
90331052;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;;;;;;
90331060;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;;;;;;
90331079;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;;;;;;
90331087;PANTOPRAZOL SÓDICO SESQUI-HIDRATADO;;;;;;
90331095;CILOSTAZOL;;;;;;
90331109;CILOSTAZOL;;;;;;
90331117;CILOSTAZOL;;;;;;
90331125;CILOSTAZOL;;;;;;
90331133;ESOMEPRAZOL MAGNÉSIO;;;;;;
90331141;ESOMEPRAZOL MAGNÉSIO;;;;;;
90331150;ESOMEPRAZOL MAGNÉSIO;;;;;;
90331168;ESOMEPRAZOL MAGNÉSIO;;;;;;
90331176;ESOMEPRAZOL MAGNÉSIO;;;;;;
90331184;ESOMEPRAZOL MAGNÉSIO;;;;;;
90331192;ESOMEPRAZOL MAGNÉSIO;;;;;;
90331206;ESOMEPRAZOL MAGNÉSIO;;;;;;
90331214;NIMESULIDA;;;;;;
90331222;NIMESULIDA;;;;;;
90331230;NIMESULIDA;;;;;;
90331249;NIMESULIDA;;;;;;
90331257;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331265;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331273;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331281;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331290;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331303;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331311;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331320;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331338;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331346;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331354;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331362;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331370;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331389;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331397;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331400;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331419;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331427;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331435;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331443;VALSARTANA + HIDROCLOROTIAZIDA;;;;;;
90331451;CILOSTAZOL;;;;;;
90331460;CILOSTAZOL;;;;;;
90331478;CILOSTAZOL;;;;;;
90331486;CILOSTAZOL;;;;;;
90331494;AZITROMICINA;;;;;;
90331508;AZITROMICINA;;;;;;
90331516;AZITROMICINA;;;;;;
90331524;AZITROMICINA;;;;;;
90331532;AZITROMICINA;;;;;;
90331540;AZITROMICINA;;;;;;
90331559;DICLORIDRATO DE BETAISTINA;;;;;;
90331567;DICLORIDRATO DE BETAISTINA;;;;;;
90331575;DICLORIDRATO DE BETAISTINA;;;;;;
90331583;DICLORIDRATO DE BETAISTINA;;;;;;
90331591;DICLORIDRATO DE BETAISTINA;;;;;;
90331605;DICLORIDRATO DE BETAISTINA;;;;;;
90331613;DICLORIDRATO DE BETAISTINA;;;;;;
90331621;DICLORIDRATO DE BETAISTINA;;;;;;
90331630;DICLORIDRATO DE BETAISTINA;;;;;;
90331648;DICLORIDRATO DE BETAISTINA;;;;;;
90331656;DICLORIDRATO DE BETAISTINA;;;;;;
90331664;DICLORIDRATO DE BETAISTINA;;;;;;
90331672;DICLORIDRATO DE BETAISTINA;;;;;;
90331680;DICLORIDRATO DE BETAISTINA;;;;;;
90345894;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90345908;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90345916;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90345924;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90345932;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90345940;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90345959;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90345967;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90345975;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90345983;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90345991;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90346009;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90346017;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90346025;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90346033;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90346041;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90346050;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90346068;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90346076;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90346084;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90346092;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90346106;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90346114;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90346122;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90346130;VALSARTANA+HIDROCLOROTIAZIDA+BESILATO DE ANLODIPINO;;;;;;
90346149;ZENFLEX;;;;;;
90346157;ZENFLEX;;;;;;
90346165;ZENFLEX;;;;;;
90346173;ZENFLEX;;;;;;
90346181;ZENFLEX;;;;;;
90346190;ZENFLEX;;;;;;
90346203;ZENFLEX;;;;;;
90346211;ZENFLEX;;;;;;
90346220;ZENFLEX;;;;;;
90346238;ZENFLEX;;;;;;
90346246;ZENFLEX;;;;;;
90346254;ZENFLEX;;;;;;
90346262;ZENFLEX;;;;;;
90346270;ZENFLEX;;;;;;
90346289;ZENFLEX;;;;;;
90346297;ZENFLEX;;;;;;
90346300;EZETIMIBA;;;;;;
90346319;EZETIMIBA;;;;;;
90346327;EZETIMIBA;;;;;;
90346335;EZETIMIBA;;;;;;
90346343;EZETIMIBA;;;;;;
90346351;AZITROMICINA;;;;;;
90346360;AZITROMICINA;;;;;;
90358635;AZITROMICINA;;;;;;
90358643;AZITROMICINA;;;;;;
90365925;IRRITRATIL;;;;;;
90365917;IRRITRATIL;;;;;;
90331699;AURORIX;;;;;;
90331702;AURORIX;;;;;;
90331710;DYMISTA;;;;;;
90331729;DYMISTA;;;;;;
90346378;TILATIL;;;;;;
90331737;MIMPARA;;;;;;
90331745;MIMPARA;;;;;;
90331753;MIMPARA;;;;;;
90331761;VECTIBIX;;;;;;
90331770;VECTIBIX;;;;;;
90331788;NPLATE;;;;;;
90331796;NEULASTIM;;;;;;
90331800;ARANESP;;;;;;
90331818;ARANESP;;;;;;
90331826;ARANESP;;;;;;
90331834;ARANESP;;;;;;
90331842;ARANESP;;;;;;
90331850;ARANESP;;;;;;
90331869;ARANESP;;;;;;
90331877;ARANESP;;;;;;
90331885;ARANESP;;;;;;
90331893;ARANESP;;;;;;
90331907;ARANESP;;;;;;
90331915;ARANESP;;;;;;
90331923;ARANESP;;;;;;
90331931;ARANESP;;;;;;
90331940;ARANESP;;;;;;
90331958;ARANESP;;;;;;
90331966;ARANESP;;;;;;
90331974;ARANESP;;;;;;
90331982;ARANESP;;;;;;
90331990;ARANESP;;;;;;
90332008;ARANESP;;;;;;
90332016;ARANESP;;;;;;
90346386;GRANULOKINE;;;;;;
90346394;GRANULOKINE;;;;;;
90357450;REPATHA;;;;;;
90357469;REPATHA;;;;;;
90357477;REPATHA;;;;;;
90357485;REPATHA;;;;;;
90357493;PROLIA;;;;;;
90357507;XGEVA;;;;;;
90359550;KYPROLIS;;;;;;
90332024;DUPLIVIR;;;;;;
90332032;DUPLIVIR;;;;;;
90332040;CLORIDRATO DE RALOXIFENO;;;;;;
90332059;CLORIDRATO DE RALOXIFENO;;;;;;
90332067;CLORIDRATO DE RALOXIFENO;;;;;;
90346408;REMSIMA;;;;;;
90332075;VACINA PAPILOMAVIRUS HUMANO 6;11; 16 E 18 (RECOMBINANTE);;;;
90332083;VACINA RECOMBINANTE CONTRA HEPATITE B;;;;;;
90332091;VACINA INFLUENZA TRIVALENTE ( FRAGMENTADA E INATIVADA );;;;;;
90332105;VACINA INFLUENZA TRIVALENTE ( FRAGMENTADA E INATIVADA );;;;;;
90332113;VACINA INFLUENZA TRIVALENTE (FRAGMENTADA E INATIVADA);;;;;;
90332121;VACINA INFLUENZA TRIVALENTE (FRAGMENTADA E INATIVADA);;;;;;
90332130;VACINA CONTRA RAIVA USO HUMANO;;;;;;
90332148;VACINA RAIVA (INATIVADA);;;;;;
90346416;SURFACTANTE PULMONAR;;;;;;
90346424;TOXÓIDE TETÂNICO;;;;;;
90346432;TOXÓIDE TETÂNICO;;;;;;
90346440;VACINA ADSORVIDA DIFTERIA; TÉTANO E PERTUSSIS;;;;;
90370015;VACINA ADSORVIDA HEPATITE A (INATIVADA);;;;;;
90332156;PREGABALINA;;;;;;
90332164;PREGABALINA;;;;;;
90346459;PROLEPTOL;;;;;;
90346467;PROLEPTOL;;;;;;
90346475;PROLEPTOL;;;;;;
90346483;MONTELUCASTE DE SODIO;;;;;;
90346491;MONTELUCASTE DE SODIO;;;;;;
90357515;CLORIDRATO DE FLUOXETINA;;;;;;
90369106;ZODEL;;;;;;
90369092;ZODEL;;;;;;
90371585;FLUXOCOR ANLO;;;;;;
90371615;FLUXOCOR ANLO;;;;;;
90371550;FLUXOCOR ANLO;;;;;;
90332172;SOVALDI;;;;;;
90364619;CAPSFEN;;;;;;
90364627;CAPSFEN;;;;;;
90364643;CAPSFEN;;;;;;
90364651;CAPSFEN;;;;;;
90364660;CAPSFEN;;;;;;
90364678;CAPSFEN;;;;;;
90357523;CEFTRIAXONA SÓDICA;;;;;;
90357531;CEFTRIAXONA SÓDICA;;;;;;
90357540;CEFTRIAXONA SÓDICA;;;;;;
90357558;CEFTRIAXONA SÓDICA;;;;;;
90357566;CEFTRIAXONA SÓDICA;;;;;;
90357574;CEFTRIAXONA SÓDICA;;;;;;
90357582;CEFTRIAXONA SÓDICA;;;;;;
90357590;CEFTRIAXONA SÓDICA;;;;;;
90357604;CLORIDRATO DE SERTRALINA;;;;;;
90357612;CLORIDRATO DE SERTRALINA;;;;;;
90357620;CLORIDRATO DE SERTRALINA;;;;;;
90357639;CLORIDRATO DE SERTRALINA;;;;;;
90357647;CLORIDRATO DE SERTRALINA;;;;;;
90357655;CLORIDRATO DE SERTRALINA;;;;;;
90357663;CLORIDRATO DE SERTRALINA;;;;;;
90357671;PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO;;;;;;
90357680;PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO;;;;;;
90357698;PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO;;;;;;
90357701;PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO;;;;;;
90357710;PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO;;;;;;
90357728;PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO;;;;;;
90357736;PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO;;;;;;
90357744;PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO;;;;;;
90357752;PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO;;;;;;
90357760;PIPERACILINA SÓDICA + TAZOBACTAM SÓDICO;;;;;;
90357779;TYZEL;;;;;;
90369653;VYNDAQEL;;;;;;
90357787;UNTRAL;;;;;;
90357795;UNTRAL;;;;;;
90357809;UNTRAL;;;;;;
90357817;FOXIS;;;;;;
90357825;FOXIS;;;;;;
90357833;FOXIS;;;;;;
90357841;ALBENDAZOL;;;;;;
90357850;PRILO;;;;;;
90357868;PRILO;;;;;;
90357876;PRILO;;;;;;
90357884;LABEL;;;;;;
90362381;BIOFENAC;;;;;;
90362390;BIOFENAC;;;;;;
90365739;OXOTRON;;;;;;
90365747;OXOTRON;;;;;;
90365755;OXOTRON;;;;;;
90369793;LEUCOGEN;;;;;;
90369807;LEUCOGEN;;;;;;
90369815;LEUCOGEN;;;;;;
90362373;BIOFENAC;;;;;;
90362365;BIOFENAC;;;;;;
90362357;BIOFENAC;;;;;;
90364244;ZOLFEST D;;;;;;
90364252;ZOLFEST D;;;;;;
90362608;KALIST;;;;;;
90362624;KALIST;;;;;;
90360222;CITRATO DE SILDENAFILA;;;;;;
90360150;CITRATO DE SILDENAFILA;;;;;;
90360087;CITRATO DE SILDENAFILA;;;;;;
90359747;CELECOXIBE;;;;;;
90359704;CELECOXIBE;;;;;;
90359666;CELECOXIBE;;;;;;
90366360;MONTELAIR;;;;;;
90366379;MONTELAIR;;;;;;
90366336;MONTELAIR;;;;;;
90366310;MONTELAIR;;;;;;
90365470;LEVOID;;;;;;
90365488;LEVOID;;;;;;
90365496;LEVOID;;;;;;
90365500;LEVOID;;;;;;
90365453;LEVOID;;;;;;
90365461;LEVOID;;;;;;
90361296;CLORIDRATO DE MEMANTINA;;;;;;
90361270;CLORIDRATO DE MEMANTINA;;;;;;
90362403;BIOFENAC;;;;;;
90370597;BIOFENAC;;;;;;
90368550;PREDNISONA;;;;;;
90368525;PREDNISONA;;;;;;
90359640;FOXIS;;;;;;
90363450;RESGAT;;;;;;
90363477;RESGAT;;;;;;
90362616;DIENOGESTE;;;;;;
90361490;OXYCONTIN;;;;;;
90361504;OXYCONTIN;;;;;;
90361512;OXYCONTIN;;;;;;
90361520;OXYCONTIN;;;;;;
90361539;OXYCONTIN;;;;;;
90361547;OXYCONTIN;;;;;;
90370570;DOLOTRAT;;;;;;
90370562;DOLOTRAT;;;;;;
90370589;DOLOTRAT;;;;;;
90263189;ACCUVIT;;;;;;
90216148;ACCUVIT;;;;;;
90002784;ALLESTRA;;;;;;
90002792;ALLESTRA;;;;;;
90002776;ALLESTRA;;;;;;
90002881;ANTUX;;;;;;
90002890;ANTUX;;;;;;
90002873;ANTUX;;;;;;
90002903;ARTROLIVE;;;;;;
90002911;ARTROLIVE;;;;;;
90216156;ARTROLIVE;;;;;;
90216164;ARTROLIVE;;;;;;
90216172;ARTROLIVE;;;;;;
90263146;BIOFENAC;;;;;;
90003055;BIOFENAC;;;;;;
90003098;BIOFENAC DI;;;;;;
90003101;BIOFENAC DI;;;;;;
90003110;BIOFENAC LP;;;;;;
90003128;BIOFENAC LP;;;;;;
90003179;BRONDILAT;;;;;;
90003195;BRONDILAT;;;;;;
90003209;BRONDILAT;;;;;;
90003187;BRONDILAT;;;;;;
90003225;CANDICORT;;;;;;
90003233;CANDICORT;;;;;;
90003241;CANDICORT;;;;;;
90003217;CANDICORT;;;;;;
90003284;CANDORAL;;;;;;
90003322;CEFALIUM;;;;;;
90003411;COLPISTATIN;;;;;;
90263120;DAYVIT;;;;;;
90003586;DECONGEX PLUS;;;;;;
90003594;DECONGEX PLUS;;;;;;
90003616;DECONGEX PLUS;;;;;;
90003608;DECONGEX PLUS;;;;;;
90003632;DEPROZOL;;;;;;
90003640;DEPROZOL;;;;;;
90003802;DORILAX;;;;;;
90003799;DORILAX;;;;;;
90003861;ERITREX;;;;;;
90003870;ERITREX;;;;;;
90003888;ERITREX;;;;;;
90003969;FAMOX;;;;;;
90003977;FAMOX;;;;;;
90263243;FEMME;;;;;;
90004051;FEMME COM FLÚOR;;;;;;
90004124;FLAGASS;;;;;;
90004132;FLAGASS;;;;;;
90004167;FLOGENE;;;;;;
90004230;FREENAL;;;;;;
90004248;GASTRIUM;;;;;;
90004256;GASTRIUM;;;;;;
90004264;GASTRIUM;;;;;;
90216199;GASTRIUM;;;;;;
90216202;GASTRIUM;;;;;;
90004310;ISKEMIL;;;;;;
90004418;LEUCOGEN;;;;;;
90004426;LEUCOGEN;;;;;;
90004728;NECAMIN;;;;;;
90004736;NECAMIN;;;;;;
90004884;NOVACORT;;;;;;
90004892;NOVACORT;;;;;;
90004876;NOVACORT;;;;;;
90004949;NOVAMOX;;;;;;
90004957;NOVAMOX;;;;;;
90005007;NOVOCILIN;;;;;;
90005015;NOVOCILIN;;;;;;
90005023;NOVOCILIN;;;;;;
90005040;NOVOCILIN;;;;;;
90005058;NOVOCILIN;;;;;;
90005031;NOVOCILIN;;;;;;
90005066;NOVOFER;;;;;;
90005236;PARASIN;;;;;;
90005244;PARASIN;;;;;;
90005252;POSTINOR-2;;;;;;
90005422;SOMALIUM;;;;;;
90005473;SORINE;;;;;;
90005554;TANDRILAX;;;;;;
90005546;TANDRILAX;;;;;;
90005686;VERTIX;;;;;;
90005708;VERTIX;;;;;;
90005694;VERTIX;;;;;;
90263138;VITA E;;;;;;
90002865;ANDANTOL;;;;;;
90003497;DECADRONAL;;;;;;
90003853;DUO-DECADRON;;;;;;
90003845;DUO-DECADRON;;;;;;
90004221;FLUNARIN;;;;;;
90004353;LABEL;;;;;;
90004345;LABEL;;;;;;
90004574;MERACILINA;;;;;;
90004582;MERACILINA;;;;;;
90004655;MIRTAX;;;;;;
90003500;DECADRON COLÍRIO;;;;;;
90263375;FLOGORAL;;;;;;
90263367;FLOGORAL;;;;;;
90263383;FLOGORAL;;;;;;
90263359;FLOGORAL;;;;;;
90263456;FLOGORAL;;;;;;
90263324;FLOGORAL;;;;;;
90263405;FLOGORAL;;;;;;
90263391;FLOGORAL;;;;;;
90263430;FLOGORAL;;;;;;
90263448;FLOGORAL;;;;;;
90263464;FLOGORAL;;;;;;
90263472;FLOGORAL;;;;;;
90004108;FENTIZOL;;;;;;
90004116;FENTIZOL;;;;;;
90004060;FENTIZOL;;;;;;
90004078;FENTIZOL;;;;;;
90004094;FENTIZOL;;;;;;
90004086;FENTIZOL;;;;;;
90005660;TRICANGINE-A;;;;;;
90004809;NISULID;;;;;;
90004787;NISULID;;;;;;
90004760;NISULID;;;;;;
90004779;NISULID;;;;;;
90005317;PRELONE;;;;;;
90005295;PRELONE;;;;;;
90005325;PRELONE;;;;;;
90005341;PRELONE;;;;;;
90005279;PRELONE;;;;;;
90005287;PRELONE;;;;;;
90005333;PRELONE;;;;;;
90005309;PRELONE;;;;;;
90004701;MITICOÇAN;;;;;;
90004710;MITICOÇAN;;;;;;
90005589;TIMASEN SR;;;;;;
90005597;TIMASEN SR;;;;;;
90003047;BENFLOGIN;;;;;;
90003020;BENFLOGIN;;;;;;
90004191;FLOGO-ROSA;;;;;;
90004175;FLOGO-ROSA;;;;;;
90004183;FLOGO-ROSA;;;;;;
90004205;FLOGO-ROSA;;;;;;
90216210;FLOGO-ROSA;;;;;;
90003527;DECADRON;;;;;;
90003535;DECADRON;;;;;;
90003543;DECADRON;;;;;;
90003560;DECADRON;;;;;;
90003551;DECADRON;;;;;;
90003519;DECADRON;;;;;;
90003578;DECADRON;;;;;;
90002750;AIRCLIN;;;;;;
90005260;POSTINOR UNO;;;;;;
90005457;SORINE H;;;;;;
90263480;TRANSPULMIN;;;;;;
90263502;TRANSPULMIN;;;;;;
90263510;TRANSPULMIN;;;;;;
90263499;TRANSPULMIN;;;;;;
90005368;RINO-LASTIN;;;;;;
90004493;LEVOID;;;;;;
90004515;LEVOID;;;;;;
90004523;LEVOID;;;;;;
90004531;LEVOID;;;;;;
90004434;LEVOID;;;;;;
90004442;LEVOID;;;;;;
90004450;LEVOID;;;;;;
90004469;LEVOID;;;;;;
90004477;LEVOID;;;;;;
90004485;LEVOID;;;;;;
90004507;LEVOID;;;;;;
90003942;FACTIVE;;;;;;
90003950;FACTIVE;;;;;;
90003144;BIOMAG;;;;;;
90003160;BIOMAG;;;;;;
90263537;DORALIV;;;;;;
90216229;DORALIV;;;;;;
90216237;ALPRAZOLAM;;;;;;
90216245;ALPRAZOLAM;;;;;;
90216253;BETADINE;;;;;;
90216261;BETADINE;;;;;;
90216270;BETADINE;;;;;;
90216288;BETADINE;;;;;;
90216296;BETADINE;;;;;;
90216300;BETADINE;;;;;;
90216318;ALPRAZOLAM;;;;;;
90216326;CLORIDRATO DE TERBINAFINA;;;;;;
90216334;CLORIDRATO DE TERBINAFINA;;;;;;
90216342;CLORIDRATO DE RANITIDINA;;;;;;
90216350;CLORIDRATO DE RANITIDINA;;;;;;
90216369;DIOSMIN SDU;;;;;;
90216377;DIOSMIN SDU;;;;;;
90216385;EXODUS;;;;;;
90216393;EXODUS;;;;;;
90216407;MONTELAIR;;;;;;
90216415;MONTELAIR;;;;;;
90216423;OSTEOBAN;;;;;;
90216431;OSTEOTRAT;;;;;;
90216440;OSTEOTRAT;;;;;;
90216458;ARISTAB;;;;;;
90216466;ARISTAB;;;;;;
90216474;ARISTAB;;;;;;
90216482;ARISTAB;;;;;;
90216490;ARISTAB;;;;;;
90216504;ARISTAB;;;;;;
90216512;DICLORIDRATO DE BETAISTINA;;;;;;
90216520;DICLORIDRATO DE BETAISTINA;;;;;;
90216539;DICLORIDRATO DE BETAISTINA;;;;;;
90263693;TREZOR;;;;;;
90263715;TREZOR;;;;;;
90263707;TREZOR;;;;;;
90263740;REUMIAN;;;;;;
90263766;IBANDRONATO DE SODIO;;;;;;
90263758;RISEDRONATO SÓDICO;;;;;;
90263626;OXALATO DE ESCITALOPRAM;;;;;;
90263774;VALERATO DE BETAMETASONA + SULFATO DE GENTAMICINA + TOLNAFTATO + CLIOQUINOL;;;;;;
90263820;STABIL;;;;;;
90263839;STABIL;;;;;;
90263847;STABIL;;;;;;
90263855;STABIL;;;;;;
90263863;STABIL;;;;;;
90263871;STABIL;;;;;;
90264053;BRAVAN;;;;;;
90264061;BRAVAN;;;;;;
90264070;BRAVAN;;;;;;
90264088;BRAVAN;;;;;;
90264096;BRAVAN;;;;;;
90264100;BRAVAN;;;;;;
90263545;EXODUS;;;;;;
90263553;EXODUS;;;;;;
90263936;AXONIUM;;;;;;
90263910;AXONIUM;;;;;;
90263928;AXONIUM;;;;;;
90263960;AXONIUM;;;;;;
90263944;AXONIUM;;;;;;
90263952;AXONIUM;;;;;;
90263979;AXONIUM;;;;;;
90263987;AXONIUM;;;;;;
90263880;DICLORIDRATO DE PRAMIPEXOL;;;;;;
90263898;DICLORIDRATO DE PRAMIPEXOL;;;;;;
90263901;DICLORIDRATO DE PRAMIPEXOL;;;;;;
90296559;MONTELUCASTE DE SÓDIO;;;;;;
90263251;FLAGASS;;;;;;
90263600;CLORIDRATO DE VERAPAMIL;;;;;;
90263561;OXALATO DE ESCITALOPRAM;;;;;;
90263570;OXALATO DE ESCITALOPRAM;;;;;;
90264002;OLANZAPINA;;;;;;
90264010;OLANZAPINA;;;;;;
90264029;OLANZAPINA;;;;;;
90296567;MONTELUCASTE DE SÓDIO;;;;;;
90296575;MONTELUCASTE DE SÓDIO;;;;;;
90263219;DECONGEX PLUS;;;;;;
90003470;COMBIRON;;;;;;
90003489;COMBIRON;;;;;;
90005104;NOVOFER PED;;;;;;
90005082;NOVOFER PED;;;;;;
90002733;ADINOS;;;;;;
90002741;ADINOS;;;;;;
90004590;MERITOR;;;;;;
90004604;MERITOR;;;;;;
90004612;MERITOR;;;;;;
90004620;MERITOR;;;;;;
90005210;OXALATO DE ESCITALOPRAM;;;;;;
90005201;OXALATO DE ESCITALOPRAM;;;;;;
90003748;DIOSMIN SDU;;;;;;
90003730;DIOSMIN SDU;;;;;;
90003756;DIOSMIN SDU;;;;;;
90003764;DIOSMIN SDU;;;;;;
90002849;AMOXICILINA TRIIDRATADA;;;;;;
90002857;AMOXICILINA TRIIDRATADA;;;;;;
90263197;GASTRIUM;;;;;;
90263200;GASTRIUM;;;;;;
90264215;DONILA;;;;;;
90264223;DONILA;;;;;;
90264258;REVANGE;;;;;;
90264266;REVANGE;;;;;;
90264274;EKSON;;;;;;
90264282;EKSON;;;;;;
90263634;PANTOPRAZOL;;;;;;
90263642;PANTOPRAZOL;;;;;;
90263650;PANTOPRAZOL;;;;;;
90263669;PANTOPRAZOL;;;;;;
90263677;PANTOPRAZOL;;;;;;
